,text,lable,pred,pred_proba
431982,واقعا جامد نیست . در دمای اتاق میل به مایع شدن داره به درد داخل کیف گذاشتن در هوای گرم نمیخوره.,0,1,0.5119936466217041
431992,کلا مارک مای ماندگاری پایین دارن,0,1,0.6707238554954529
432061,رنگش قشنگ بود شاینش کم بود مورد منفی و خیلی بد اینکه محصول کمی استفاده شده و تست شده بود,0,1,0.6055876612663269
432081,انداره اش خییلی کوچک بود,0,1,0.8284852504730225
432104,دقت کنید ۱۵۰ میل‌ است خیلی کوچیکه ، مسافرتیه، اندازه متوسطش ۲۵۰ میل و اندازه بزرگش ۵۰۰ میلی‌لیتر هست,1,0,0.2808228135108948
432107,تیوپ رنگ، بیش از هفتاد درصد خالی بود. چرا نباید کنترل کیفیت روی خط تولید نظارت کافی داشته باشه. قیمت مناسب، بسته بندی زیبا، توضیحات و دفترچه عالی، مو هام رو رنگ کردم البته اولین روز هست، عالی و بی نظیر. البته باید ماندگاری و ریزش مو رو هم ببینم، چی پیش میاد,1,0,0.033467866480350494
432109,راون از آب درومد و چون زمان مرجوعی گذشته بود نتونستم مرجوع کنم..,0,1,0.6968662142753601
432110,تاثیرش یک روزم نمیمونه فقط دردسر مالیدن وشستنش میمونه بیگن صد برابر ماندگاری داره,1,0,0.3094174861907959
432115,دوام خیلی کمی دلره و زود قرمز میشه. فقط ویتامول عالیه,1,0,0.2178695797920227
432135,15 دقیقه موند ولی سفیدارو ده درصد گرفت,1,0,0.2545774579048157
432146,خیلی رو لب سنگین و چسبندگی داشت,1,0,0.48071134090423584
432187,خیلی مواد آرایشی به خود جذب میکنه,1,0,0.2495873123407364
432188,این مدل رو سفارش دادم دیجی کالا تشخیص داد مدل اشکی بیشتر به کارم میاد!!!,0,1,0.52801513671875
432200,بلوند شد. .,1,0,0.030935579910874367
432265,نسبت به قیمت که خوبه فقط مساله اینه که اگه واقن یه شونه حالت دهنده خوب برای بعد اسپری میخواین بهتره جنس پلاستیکی اینطوریشو نگیرین چون خیلی مناسب نیست,1,0,0.0157071053981781
432340,مناسب برای شکنجه افراد خدایی قدر ناخنتونو بدونید و اینو نخرید با تشکر,1,0,0.44618770480155945
432368,خیلی از عکسش گوچیکتره,1,0,0.40248751640319824
432375,فکر نمیکردم انقدر کوچیک باشه,0,1,0.5678104162216187
432385,برای من فاسد شده بود و مرجوع کردم اما برند معروفیه,1,0,0.12425486743450165
432412,سبکه ، اما تیزه و من خوشم نیومد,0,1,0.5729100108146667
432438,بین موها فاصله نمیندازه,1,0,0.4006536304950714
432548,یکم زود خراب شد,1,0,0.25163254141807556
432549,من برند بیول سفارش داده بودم، برام هدی بیوتی فرستادن,0,1,0.7594767212867737
432564,مدلش مثل همون اشکی بود ولی عکس یچیز دیگه بود,0,1,0.7171831727027893
432567,رنگ اشتباه فرستاده شده و مدلشم یه جور دیگس..خوب موجود ندارین بذارین موجود نیس دیگه چرا یه جور دیگه میفرستین,1,0,0.4437233507633209
432594,موهارو میکنه😥,1,0,0.20923446118831635
432612,خیلی مطلوب نیست,0,1,0.6106687188148499
432623,بدون شیره وای کم دوام,0,1,0.8542094826698303
432629,بعد از دو روز خاصیت چسبندگیش از بین میره و تا نهایت 4 تا 5 روز دوام داره کامل آزاد میشه.,0,1,0.911139190196991
432652,رنگش با مشخصات متفاوت هست,0,1,0.5410516858100891
432658,با سلام کالای مورد نظر اصلا از بسته بندی خوب برخوردار نبود و در اثر ضربه مواد داخلش خورد شده بود حداقل میشد داخل ضربه گیر پلاستیکی بسته بندی میشد ۰ چون نیاز داشتم عودت ندادم ۰,0,1,0.9709818363189697
432660,این شوینده اسکراپ هست که در توضیحات و مشخصات فنی اعلام نشده,1,0,0.4548461437225342
432719,بسیار چربه و زود پاک میشه,1,0,0.007234755903482437
432720,با اینکه پوست من روشنه ولی رنگش خیلی گچی و سفیده ولی روی پوست خوب میخوابه البته اگه پوستتون چرب باشه و خیلی سبکه,1,0,0.018188970163464546
432738,سری اول که خریدم خیلی خوب بود ولی این سری اصل نبود مرجوع کردم,0,1,0.9149662256240845
432856,آدم حیفش میاد این مبلغ و بده بعد یه رژگونه پودر شده تحویل بگیره.,0,1,0.909814715385437
432866,تاریخ نزدیک است و برای این جنس که هر کسی روزانه کن استفاده میکنه فاصله ۱۵ روز تا تموم شدن تاریخ مناسب نیست,1,0,0.48812323808670044
432868,از تاریخ انقضا فقط ۶ ماه باقی مانده بود!!!,0,1,0.5936815738677979
432897,برای من اصلا برند فیشر ارسال نشده fishar هست جنس خوبی داره و حتی موهای نازک و کوتاه‌و به خوبی برمیداره و مو‌ها رو نمیبره فقط فاصله دو تیغه از هم زیاده که میتونه دست‌و خسته کنه با وجود همه نکات مثبتش بازم ارسال محصول فیک‌ اصلا درست نیست و نمیدونم چرا داخل سایت خود محصول‌و قرار نمیدن,0,1,0.5791758298873901
432997,ب درد کار حرفه اي نميخوره,1,0,0.46388867497444153
433001,من 100/180 سفارش داده بودم سه تا هر سه تارو هم 100/100 فرستادن,0,1,0.7198984026908875
433039,اگه میخاین هر طرفش یه درجه سختی داشته باشه خوبه ولی ۱۰۰/۱۸۰ نیست,1,0,0.20496904850006104
433085,خیلیم حجمش کمه,1,0,0.34805822372436523
433125,اصلا انتظار نداشتم نارنجی خیلی تند باشه چون توی عمس طوریه که انگار براق تر و کم رنگتره,1,0,0.49595001339912415
433142,بد نیست میشه استفاده کرد.,1,0,0.03882971778512001
433155,زیاد جالب نبود. دستم خیس بود برش داشتم رنگ داد ب دستم. سوهان هاشم زیاد زبر نبود,0,1,0.8821061253547668
433167,بیشتر نمای تزیینی داره,1,0,0.13377363979816437
433170,خوب بود ولی سری سیاه و سوهانی آن خیلی زود کند میشود سری پولیش آن خوب است فرم‌خوب و خوش دستی دارد,1,0,0.03844233602285385
433179,حتی تا 48 ساعت هم اگر درست زده بشه میمونه نه با غذا خوردن نه حتی با دوش گرفتن پاک نمیشه تا خودتون پاکش کنید.,0,1,0.6519995927810669
433205,بد نیست توصیه خرید نمیکنم,0,1,0.7801118493080139
433211,خوب وظیفه اش رو انجام میده ولی مرتب برش نخورده بود و کار تمیزی نبود برای من که اینطوری بود,1,0,0.13225045800209045
433222,اگه فاصله‌ش کمتر بود خیلی خوب بود ولی متاسفاته....,1,0,0.43273642659187317
433233,زیادی بزرگه فاصله هاش طوریه که انگشتا درد میگیره. میتونست بهتر طراحی شه . قیمتش کمه و اگه کنترل انگشتای پاتون موقع لاک زدن سخته میتونه یه گزینه باشه واستون اگه تحمل فشاری که به انگشتا میاره رو دارید,1,0,0.3644530177116394
433242,جنس فوق العاده ای نداره و نازکه به نطر زیاد کار نکنه,0,1,0.8087927103042603
433297,نمیشه باهاش خط نازک کشید ولی موندگاریه بالایی داره مناسب هاشور نیست,1,0,0.21911509335041046
433358,خوبه اما انتظارمو برآورده نکرد. کاش تیز تر بود,1,0,0.10521053522825241
433374,اهرم های قوی ای نداره و شاید بخاطر کوچک بودنش باشه. من سایز بزرگترش رو نخریدم ولی احتمالا بهتر باشه,1,0,0.41210484504699707
433375,خیلی دهانه کوچیکی داره و برای ناخنای ظریف دست خوبه. ناخن درشت پاها تو دهانه ناخنگیر جا نمیشه.,1,0,0.35057029128074646
433475,سرش بزرگه و برای جوش های بزرگ قابل استفاده هست و جوش های ریز رو نمیشه باهاش بیرون اورد,1,0,0.20703178644180298
433490,خوش رنگ و‌جذاب اما بسیار کوچک,1,0,0.10123894363641739
433504,کیفیت خوب بود ولی رنگش مث رنگ لب خودم بود انقدددررر روشن که خوشم نیومد اگه کالباسی دوست دارین بگیرید,1,0,0.21859654784202576
433520,ماندگاری و نرم بودنش خوبه ولی رنگ نداره,1,0,0.021785175427794456
433565,جنسش خوب نبود یه مدل دیگه فرستاده بودن,0,1,0.9632453322410583
433566,من باهاش یک کاردستی ساختم,0,1,0.9794687032699585
433585,تازه امروز به دستم رسیده فقط خداکنه زود نشکنه,1,0,0.0034002119209617376
433592,از تاریخ مصرفش ۲ ماه باقی مانده,1,0,0.3964836299419403
433607,نسبت به قیمتش انتظاری بیشتری ازش میرفت کسایی که نسبت به بو حساسن بوی خیلی خوبی نداره موندگاریش نسبت به قیمتش خیلی بالا نیست,1,0,0.3021438717842102
433612,شما هرجا میخوای بری حالت دهنده اسپری بگیری میگی تافت میخوام، این خود تافته مثل قدیما که میگفتن تاید یا الانم که به دستمال کاغذی میگن کلینکس....یا مسواک که اونم اسم یه برند هستش خلاصه تافت فقط تافت,0,1,0.5998004674911499
433613,نرم . مو رو نمیکنه,0,1,0.7362188100814819
433649,رنگش کاملن متفاوت با عکس رو سایت هست. نارنجی شبرنگی پررنگ,0,1,0.6988195776939392
433763, عکسش و نگاه کنید ی ناخن کاره واقعی تشخیص میدع ک این بافره یا نه,1,0,0.3442687392234802
433772,تیزه اما براق نمیکنه الکیه,1,0,0.3418146073818207
433792,خیلی دیگه آماتوریه,1,0,0.20224370062351227
433823,بیشتر شبیه ب چسب مو هست مو رو سفید سفیدک میکنه,0,1,0.7751010060310364
433827,نسبت به قیمتش خوبه ولی خب اگر بیشتر هزینه کنید چیز بهتری تحویل میگیرید در ضمن برای من درش کیپ نمیشد و در نتیجه بعد ۲ هفته کلا خشک شد,0,1,0.7039382457733154
433831,من بعنوان آدامس مو گرفتم که اون حالت کش اومدن و حبابی رو داشته باشه اما در واقع این کالا آدامس نیست بلکه واکسه .,0,1,0.8234411478042603
433836,مدت زمان کوتاهی تغییر رنگ و کیفیت داد بنظرم فاسد شد دوستان من که استفاده نکردم,0,1,0.9823682904243469
433860,قیمت پایین ولی کیقیت هم به همون نسبت پاییین,1,0,0.15774723887443542
433901,ادامس مو نیست ژل واکسه. سرتون کلاه نره,1,0,0.35236138105392456
433902,برای کسی گرفته بودم ازش راضیه,1,0,0.0021645042579621077
433940,مشابه اون بود اون چیزی که سفارش میدی نیست ..,0,1,0.7335299849510193
433941,نخرید اصلا خوب نیس,0,1,0.9884964227676392
433951,حجمش زیاده نسبتا، کیفیتشم خوبه بد نیست، قیمتم مناسبه,1,0,0.004937476944178343
433956,اصلا مثل بقیه آدامس های توی بازار نیست مثل ریواژن میمونه,0,1,0.8012433052062988
433958,قوطیش باید طبق عکس سفید باشه ولی مشکیه,1,0,0.1742672175168991
433974,خیلی چیز خاصی نیست،به نظر همون چسب مو میاد باشه,1,0,0.4252902567386627
433983,خیلی کم بایدبه موهابزنید,0,1,0.5204300284385681
433988,دسته بندی نکنید که باعث ضرر به مشتری بشه این یه چسب موی قوی هستش,1,0,0.09286990761756897
433992,کیف پایین... سفیدک زدن موها,1,0,0.42673030495643616
433993,در کل میشه گفت عالیه ⁦⁦,1,0,0.005209469236433506
434015,به اندازه پولش کاربرد داره,1,0,0.0688057392835617
434016,من این ادامس مورو قبلا استفاده کرده بودم خوب بود ولی وقتی از دیجی کالا سفارش دادم یه مدل دیگشو اورد که زیاد از بوش خوشم نیومد,0,1,0.570570707321167
434029,کامل استفاده نکردم ولی ب ی قسمت موهام زدم هیچ فرق با واکس نداشت چرب میمونه مثل تافت خشک نمیشه ولی سفیدک میزنه من از روی نظرات خرید کردم ولی اونقدرا هم تعریفی نبود,0,1,0.8947475552558899
434046,حالت دهیش خوبه ولی من دوست نداشتم چربی داشته باشه که داشت و بیشتر به واکس شباهت داشت تا ادامس,1,0,0.32734155654907227
434063,تصورم از آدامس چسبندگی بالا بود ولی اسن چسبندگیش همراه با چربی بود و چسبندگیش خشک نمیشهو تقریبا شییه ژل خیس هستش,0,1,0.5336936712265015
434065,خیلی چرب میکنه و اصلا حالت نمیده,0,1,0.9726999402046204
434080,بیستر شبیه کرم‌ مو هست به درد موهای نرم لخت نمیخوره بیشتر برای موهای زبر و ضخیم که نیاز به نگهدارندگی نداره خوبه یکمم مو رو چرب میکنه حالت دهنده خوب فقط گتسبی خاکستری و صورتی,1,0,0.13064773380756378
434083,بدک نیست....,1,0,0.07858151942491531
434091,وقتی تحویل گرفتم همش ریخته بود ولی مرجوع نکردم,0,1,0.6652456521987915
434108,خیلی غیر طبیعی بود,0,1,0.9254187345504761
434182,بدرد بخوره...,1,0,0.0050956993363797665
434191,رنگ ابرو روقرمز میکنه,1,0,0.475022554397583
434193,گرون خیلی هم عالی نبود مثل تبلیغات,1,0,0.20162977278232574
434202,خیلی کم رنگ بود اصلا مثل تصویر نبود,0,1,0.9137144088745117
434224,تاریخ گزشته,1,0,0.2904609143733978
434227,برند های خارجی رو نمی‌دونم ولی مطمئنم هیچ برند داخلی کیفیت و قدرت چسبندگی این ژل و نداره.,0,1,0.5128365755081177
434234,بسته بندی خوب نیس درب ژل رو محکم نمیکنن کلی از مواد ریخته بود و سه چهار سانت از موادش ریخته بود,0,1,0.854967474937439
434288,مو به آن نمي چسبد,0,1,0.6079097986221313
434298,نقره ای اوردن واسه من من یه رنگ دیگه سفارش داده بودم,1,0,0.4886605441570282
434317,برای استفاده دم دستی بد نیست ولی برای حرفه ای ها اصلا پیشنهاد نمیشود,1,0,0.3425285816192627
434320,با توجه به اندازه این پیش‌بند بیشتر به درد کودکان و نوجوانان می‌خوره شما فکر کن، از آرایشگاه بر می‌گردی، انگار پیشبند نداشتی در این حد,1,0,0.262951523065567
434342,سلیقه ها متفاوت اگر حضوری بود نمی خریدم,0,1,0.8092938661575317
434351,فقط کار راه انداز,1,0,0.32097944617271423
434372,خیلی کوچیک فکر میکردم بزرگتر باشه,1,0,0.33620765805244446
434376,من مرجوع کردم چون سایز متوسط بجای بزرگ فرستاده بودن ک سایز متوسطش مناسب یک تا دو تیوپ رنگ نیست بنظرم خلاصه جنسش خوب بود ولی سایز متوسطو ب قیمت سایز بزرگ بمن فروختن ک مرجوع کردم,1,0,0.27325648069381714
434431,سفید سفارش دادم آبی ارسال شد مرجوع کردم,0,1,0.503772497177124
434437,سایزش با اونی که نوشته نمیخونه,0,1,0.8747584223747253
434448,گفته شده سایزش بزرگه در صورتیکه متوسط به سمت کوچیک هستش,1,0,0.460396409034729
434472,خیلی کوچک اصلا۲۰سانتی نیست. اندازه کف دسته,0,1,0.9597903490066528
434496,افتضااااااح .اصلن چیزی که سفارش دادم نبودن شنی بودن. پرزاش کم بودن.با ۱۳۰ میشد بهتر تهیه کرد. فکر نمیگردم اینجور برام بفرستن. من زیاد خرید میکنم .اینبار خورد تو ذوقم,0,1,0.9956177473068237
434515,جنس بد نیست ولی نسبت به جنسش خیلی گرون,1,0,0.3742744028568268
434569,قیمت دورنگ برس متفاوت است من کرم سفارش دادم با قیمت ۱۳۶۰۰ت ولی مشکی فرستادن با قیمت ۱۲۱۰۰ت!!!!!!!!,0,1,0.6309687495231628
434571,از چیزی که تو تصویره خیلی خیلی کوچیکتره,0,1,0.7498963475227356
434627,روغنی و روی لب می ماسه اما رنگش خوبه,1,0,0.06102660670876503
434657,قابلیت استفاده نداره,0,1,0.9227427244186401
434666,احتمال اینکه زود بشکنه زیاد,1,0,0.257156640291214
434685,تأثیر چندانی در زیر آرایش نداره و کمی از برق صورت کم میکنه. قیمت الان بسیار مناسب شده. من بیش از 50 تومن گران تر خریداری کردم.,1,0,0.13548600673675537
434716,نسبت به قیمتش خوب نیست,0,1,0.8209116458892822
434746,یعنی بخوابی وبیداربشی انگارازآرایشگاه اومدی,0,1,0.5478360056877136
434761,اگه موی ضخیم دارید و یا موهاتون خیلی مجعد یا فر هستش بکارتون نمیاد برای موی ضخیم هم کارایی نداره,0,1,0.6060131788253784
434771,خوبه مثل جنسای بیرون,1,0,0.0018182937055826187
434795,رنگش این قرمزی که اینجا انداختا نبود,1,0,0.4292226731777191
434812,رنگش کمی متمایل به نارنجیه ولی بد رنگ نیست و اینکه خوب رو لب میشینه,1,0,0.007838869467377663
434821, اب و مایع صورت رو باید بشورید و من اشتباه کردم دوتا ازش گرفتم .,1,0,0.4843101501464844
434823,میسلاری که برای من فرستاده شده یکیش متفاوته من سومین باره از ابن میسلار استفاده میکنم و تا حالا ندیدم میسلار پوست خشک تغییری داشته باشه به لحاظ طراحی,1,0,0.38043326139450073
434834,دست. توی قسمت قهوه ایش هم یه چیزی ریش ریش پیدا کردم نمیدونم چیه.,1,0,0.3674136698246002
434887,کالا به اشتباه یک رنگ دیگه برام فرستاده شده بود,1,0,0.43758276104927063
434972,واقعا حس میکنم دارم به پوستم خمیر صابون میزنم. اصلا مثله سابق نبود,1,0,0.48685115575790405
435004,به صورت ژل نیست و کرم هست من برای شستشوی صورتم مخصوصا ناحیه چشم راحت نیستم باهاش اما به عنوان ماسک پاکنندگی خوبی داره,1,0,0.05024270713329315
435035,روهر مویی تن قرمزی داره,1,0,0.44873276352882385
435036,ن هست که سفارش دادم یا نه.یکی از سفارشهای من سالم به دستم نرسیده,1,0,0.3753036558628082
435087,من چهار تا رژ لب مرو خریدم ولی فقط رنگ همین با عکسش مطابقت داشت. با این حال وقتی به دستم رسید آب شده بود و برای بار اول که استفاده کردم شکست,0,1,0.9674705266952515
435144,کرم رو به خودش جذب میکنه,1,0,0.14234168827533722
435157,نید. این سنگ پا (و سنگ پای سنتی) نمیتونه تاثیر زیادی داشته باشه.,0,1,0.6518731117248535
435184,ارتقا کیفیت,1,0,0.31023848056793213
435231,زبر برای پوست های خشک و حساس,1,0,0.09508161246776581
435241,و سمباده میکشن و سوزش حس میشه بااینکه ب ارومی این کار انجام میشه,1,0,0.029860764741897583
435246,تحت عنوان تونر به فروش میرسه ولی شیر پا کن هست برای پاک کردن ارایش...,1,0,0.3099416494369507
435250,من که باهاش جوش میزنم,1,0,0.25828996300697327
435254,ی رو اگه قبلا تست نکردین نخرین کد محصول هم درست بود و تقلبی نبود,1,0,0.14573457837104797
435283,بدک نیست دوسش داشتم ولی یک کیفیت بسیار معمولی داشت,1,0,0.2027454674243927
435285,راستش اینجا که با تخفیف گرفتم ولی داخل برنامه باسلام هم همین برند بود خیلی ارزونتر برس ماکارانی نوشته,0,1,0.6131271123886108
435320,بدردبخوره ولی برای من درش خیلی شله فک کنم خرابشو فرستادن,1,0,0.15068475902080536
435437,زیاد نمیشه استفاده کرد,1,0,0.4288715422153473
435460,درکل به نسبت قیمتش بد نیست ولی یکم گرون تر بخرید استفاده بهتری میتونید داشته باشید,1,0,0.3039310872554779
435506, میشه قیمتشون بالاهست ولی کیفیت ساخت وکارایی عالی !!!!موفق باشید,1,0,0.022507447749376297
435508,دیگه نمیخرم,0,1,0.9528622031211853
435543,کیفیتش اومده پایین,0,1,0.7798994779586792
435549,رنگ که همون بلوند شکلاتی تیره بود اما بجای اکسیدان 9 درصد اکسیدان 6 درصد فرستادن برام,0,1,0.5812215805053711
435563,مدت ماندگاری: کمتر از یک هفته,1,0,0.4528205990791321
435578,بخداخوب نیست عکسا ی چیزه بسته میاد ی چیزدیگه ،سبز وبنفش فرستادن,0,1,0.9905243515968323
435649,وقتی برای من ارسال شد دوتاشون زدگی داشتن و کج شده بود,0,1,0.7639861106872559
435683,خوب بود ولی رنگش کدره,1,0,0.020975908264517784
435701,شک نکنید تقلبی,1,0,0.007513325195759535
435725,بیشتر چسبه,0,1,0.6526485681533813
435734,رنگاش برای من که ابروهام مشکی کاربردی بود ولی این مدلو ارسال نکردن برای من سه تا پالت سایه داره,0,1,0.5386919379234314
435770,بسته بندی خوب نبود و شکسته رسید دستم,0,1,0.698212206363678
435779,درکل بدنبود ولی سایزش خیلی کوچیک بود اندازه یک و نیم سانت بود شاید کلش شبیه اسباب بازی,0,1,0.6157030463218689
435804,به اندازه یک بند انگشت کمتر استفاده میکنم هر دفه چون بیشتر از اون مو رو خشک میکنه و باعث شکننده شدن مو میشود....,0,1,0.5416801571846008
435820,ژل زیاد مناسبی نبود,1,0,0.4992361068725586
435885,تقریبا رتگ پوست و دوسه بار باید بزنی واین اصلا بدای لاک خوب نیس ااریخ تدلید و انقضا درستی هم نداره,0,1,0.9810722470283508
435918,رنگش قشنگه ولی دیر خشک میشه و چسبندگی بالایی داره بعد خشک شدن هم ناخنتون به یه سطح ناهموار برخورد کنه لاک فرو میره و بیشتر از یک دور نمیشه زد,1,0,0.44054222106933594
435922,خیلی تکه,0,1,0.652428925037384
435929,رنگش عین تصویره ولی خیلی رقیقه,1,0,0.20154443383216858
435938,شبیه رنگ تو عکس نیس خیلی روشن تره,1,0,0.4835498631000519
436069,با سلام این پنکک از لحاظ گیاهی بودن اصل هست اما رنگش متاسفانه تیره بود تقریبا گندمی ...اصلا با عکس قابل مقایسه نیست واینکه برای من که پوستم خشکه حتما باید قبلش از مرطوب کننده استفاده کنی ..پوشش دهی معمولی داره ‌.,0,1,0.6544026136398315
436077,پوشش دهی خوبی داره ولی خیلی تیره هستش و به هیچ وجه مناسب پوست های روشن نیست.,0,1,0.563673734664917
436122,پاک کنندگی قابل قبولی داره اما داخل ترکیباتش فنوکسی اتانول داره که یه ماده سمی هست کاش اینجور کالا مواد تشکیل دهنده داخل توضیحات درج بشه,1,0,0.0770176574587822
436144,خیلی روی پوست میماسه,1,0,0.13064026832580566
436147,کیفیت آنچنانی نداشت بعد از چند بار شستشو رنگ کم رنگتر میشه,0,1,0.7048290967941284
436270,چندین ساله از شیر پاکن مای استفاده میکنم اما یه مدت دیگه تو داروخانه ها پیدا نمیشه از اینجا سفارش دادم اما برخلاف همیشه بوی تندی داره و مثل همیشه نیست درضمن دوستان باید بعد از پاک کردن آرایش با شیرپاکن صورتتون رو با شوینده صورت بشورید نه اینکه بذارید روی پوست بمونه,1,0,0.13565415143966675
436283,تاریخ انقضاش خیلی کم بود با توجه به حجم خیلی زیادی که داره.,1,0,0.4476700723171234
436291,نصبت به قيمتش خوبه اما موادش شله نميشه کاور کرد رو صورت,1,0,0.04002071171998978
436345,من برای ابرو گرفتم ولی رنگش روشنه وبیشتر بدرد کانتور میخوره .,1,0,0.4335058629512787
436348,رنگش خیلی روشن تره و به زردی میزنه اصلا شبیه عکسش نیست,0,1,0.8365303874015808
436361,خیلی رنگش زرد بود انکار خردلی هست. خب تو مشخصات و تصویرش عکس رنگشو بذارین که ادم بدونه چه رنگیه,1,0,0.4583437740802765
436403,من نتونستم رنگ مورد نظرمو دربیارم,1,0,0.33212217688560486
436418,موها رو در حد یه قهوه ای تیره روشن کرد،البته نسبت به قیمت نباید توقع بیشتری داشت,1,0,0.13513602316379547
436453,همیشه از همین اکسیدان تهیه میکردم اینبار هم سه عدد سفارش دادم هر سه تاش تقریبا یک چهارم ظرف خالی بود کاش یه کم به اعتماد مشتری احترام میزاشتین از این به بعد ترجیح میدم مثل رنگ مو اکسیدان رو هم از برند مارال تهیه کنم,1,0,0.39620062708854675
436471,ناخن طبیعی رو خشک می کنه,1,0,0.013790667057037354
436504,رنگ خوبی داره ولی خیلی دیر خشک میشه زود هم لب پر میشه,1,0,0.14599762856960297
436516,بسیار سریع خشک میکنه,0,1,0.6901490092277527
436534,من روی لاک میکشم براقش میکنه، ولی سریع خشک نکرد و لاکم حالت ژله ایش حفط میکنه,1,0,0.01169415470212698
436536,برق ناخنه من مرجوع کردم,0,1,0.9200857877731323
436564,نمیدونم منظورشون از تاپ کات چی بوده این که با برق ناخن فرقی نمیکنه،البته با توجه به قیمت باید حدس میزدم,1,0,0.3762706518173218
436573,سریع هم خشک میشه رو ناخن,0,1,0.6721165180206299
436587,خشک نمیشه لاک خودش زودتر از این خشک میشه,1,0,0.09118576347827911
436610,من تاپ کات هی زیادی مصرف کردم و این تاپ کات فوری خشک نمیکنه لاک رو بنظرم تاپ کات گلدن رز خیلی بهتر هست و زود خشک میشه,1,0,0.37465521693229675
436628,بدرنگه,1,0,0.12679846584796906
436653,اون کارایی که میگن نداره ابن نه ها کلی میگم,1,0,0.3661693036556244
436657,یکم یوه و بزرگه,1,0,0.0871102511882782
436742,به درد موی کم و کم پشت میخوره,1,0,0.396219402551651
436791,جنس شانه پلاستیکش زیاد مرغوب نیست,1,0,0.3470432460308075
436830,مقاوم,1,0,0.01016028318554163
436870,برا من صورتی فرستاده بودن,0,1,0.5392625331878662
436892,قبلا گرفتم بهتر بود این استیل و کوچک,1,0,0.42775917053222656
437030,اگه نوکش یخورده ضخیم تر بود بهتر بود این صورت ادمو میبره از بس نازکه,1,0,0.35982808470726013
437125,کیفیت معمولی و خیلی کوچیک,0,1,0.6410547494888306
437231,به درد نمیخورد.سرش تیز نیست اصلا.البته برای جوش سر سفید میخواستم,0,1,0.9758843183517456
437268,هزینه بی موردی به نظرم.,1,0,0.11497721821069717
437279,من نتونستم باهاش کار کنم ، قلق خاصی میخواد ، اما اگ بلدین باهاش کار کنین چیز خوبیه,1,0,0.08420225232839584
437352,کار خاصی انجام نمیده . استفاده ازش درد داره و بعضی از جوش هارو تخلیه میکنه . ولی کیفیت ساختش بالاست,1,0,0.4839320182800293
437370,وسیله جالبیه.. پیلینگ به معنای پوست کندنه ولی این وسیله فقط جوشها رو تخلیه میکنه... خیلی هم دردناکه...,0,1,0.62968510389328
437371,بدرد موی زیر پوستی این مدلشه میخوره,1,0,0.29787006974220276
437448,آدم باید کار کردن باهاش رو بلد باشه وگرنه پوستش رو کبود میکنه,1,0,0.2705792188644409
437459,بعد از استفاده جوش های من متورم شدن,1,0,0.48900797963142395
437462,قیمتش نسبت به هفته پیش که خریدم کمتر شده ولی جوشای منو درنیاورد سر حلقه ایش، کاراییش در حد سوزن قفلیه,1,0,0.2190520316362381
437534,به دست من که رسید سر نوک تیزش کج بود یکم انگار به جایی خورده بود,1,0,0.47595861554145813
437536,من با توجه به نظرات دوستان خریدم ولی برای من کاربردی نداشت .,0,1,0.9436712265014648
437603,سرش درازه و جوهر نمیرسه ب سرش,1,0,0.2707749605178833
437612,بدترین خط چشمی که تا حالا خریدم,0,1,0.9920324087142944
437657,باید دوبار بزنی تا رنگش خوب بشه. زود خشک میشه. زود هم پاک میشه. کیفیت معمولی داره که خب با توجه به قیمتش بنباید توقع عالی بودن رو داشت.,0,1,0.5537146925926208
437663,لاک های داتمه جنس بهتری دارن باید دوبار بزنی تا رنگش خوب بشه,1,0,0.34929490089416504
437681,رنگ بامزه ای داره ولی مشکلی که داره اینه که باید دو دست بزنین تا خوب رنگ بگیره و اگه یه دست بزنی جالب نمیشه خودم تو عکسی که گذاشتم یه دست زدم که ببینین درکل اگه دنبال لاک نارنجی هستین دنبال چیز دیگه ای باشین,1,0,0.13653147220611572
437715,گرونه. شاید کار براش هزار تومنی رو بکنه,0,1,0.7115024328231812
437726,بد نود,0,1,0.710393488407135
437756,قشنگه ولی دستش خوب نیست نازکه خوش دست نیست,1,0,0.13455455005168915
437762,برس و آینه جدا,0,1,0.5161494016647339
437781,خیلی سبک هست اما سر برس کوچیک و مو گیر میکنه,1,0,0.23296506702899933
437847,زياد توى كار جالب از آب در نيومد كه البته اين سليقه ايه!!,1,0,0.05294783413410187
437873,پایه موهاتون باید بالا باشه مثلا 9 و10 و اینکه رنگدانه هاش زیاد نیستن ماندگاریم ک هیچی,1,0,0.23242273926734924
437874,رنگ فانتزیه یعنی بدون دکرله باید دربیاد اما من گذاشتم درنیومد و قهوه ای شد,1,0,0.13960736989974976
437912,واقعا فک نمیکردم ایقد پست چی دیجی کالا بد باشه اصلان منتظر نموند من بستم تحویل بگیرم,0,1,0.7479212284088135
437913,رو موهای من قهوه ای شد که,1,0,0.23432348668575287
437931,تاریخ تولیدش سال 96 بود,1,0,0.1983083188533783
437933,رنگش خیلی جیغه حتما باید با رنگ های دیگه ترکیب شه,1,0,0.3919997811317444
437940,رنگ موهای ریتون با هر بار شستشو رنگشون کمتر و کمتر میشه اگه این نکته رو در نظر نگیریم رنگ قشنگی داره ولی قیمتش مناسب نیست,1,0,0.3893331289291382
437988,هلویی نیست نارنجی هستش,1,0,0.35522204637527466
437991,نارنجی بود بجای هلویی ولی رو موهای من خوب شد و دوست داشتم,1,0,0.009861297905445099
